sample_id,class_id,model_index,original_class_id,source,source_version,signer_id,consent_id,split,raw_path,landmark_path,quality_status,training_status,manual_selectable,risk_tier,source_quality_status,quality_reason,avatar_id,extractor,view,recipe,derived_signer_id,donor_sample_id,target_sample_id
syn_nausea_handshape_0193,nausea,32,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0193.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_krizi_web_10fps_p50,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0194,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0194.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_25fps_p0,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0195,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0195.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_2_web_10fps_p50,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0196,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0196.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0197,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0197.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0198,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0198.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_legacy,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0199,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0199.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0200,nausea,32,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0200.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_krizi_web_25fps_p0,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0201,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0201.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_2_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0202,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0202.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0203,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0203.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0204,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0204.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_legacy,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0205,nausea,32,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0205.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_krizi_web_10fps_p0,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0206,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0206.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_web_25fps_p0,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0207,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0207.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_legacy,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0208,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0208.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_legacy,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0209,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0209.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0210,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0210.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_web_10fps_p50,ext_nausea_tidsozluk_1_web_10fps_p0
syn_nausea_handshape_0211,nausea,32,,SYNTHETIC,handshape,syn_ext_emrah-uresin,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0211.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_emrah-uresin,ext_heart_attack_emrah_uresin_1_legacy,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0212,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0212.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_heart_attack_ezgi_tutkun_1_legacy,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0213,nausea,32,,SYNTHETIC,handshape,syn_meb_official_01,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0213.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,meb_official_01,meb_kalp_krizi_web_10fps_p0,ext_nausea_tidsozluk_1_web_10fps_p50
syn_nausea_handshape_0214,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0214.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p50,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0215,nausea,32,,SYNTHETIC,handshape,syn_ext_ahmet-tombul,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0215.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ahmet-tombul,ext_heart_attack_ahmet_tombul_1_web_10fps_p0,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0216,nausea,32,,SYNTHETIC,handshape,syn_ext_sozluk-a,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0216.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_sozluk-a,ext_heart_attack_sozluk_a_1_web_25fps_p0,ext_nausea_tidsozluk_1_web_25fps_p0
syn_nausea_handshape_0217,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0217.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0218,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0218.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0219,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0219.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_legacy
syn_nausea_handshape_0220,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0220.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0221,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0221.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0222,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0222.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p0
syn_nausea_handshape_0223,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0223.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0224,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0224.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0225,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0225.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_10fps_p50
syn_nausea_handshape_0226,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0226.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_25fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0227,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0227.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0228,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0228.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_meb_bulanti_1_web_25fps_p0
syn_nausea_handshape_0229,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0229.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_25fps_p0,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0230,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0230.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0231,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0231.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_spreadthesign_1_legacy
syn_nausea_handshape_0232,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0232.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0233,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0233.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0234,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0234.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p0
syn_nausea_handshape_0235,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0235.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0236,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0236.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0237,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0237.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_spreadthesign_1_web_10fps_p50
syn_nausea_handshape_0238,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0238.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_25fps_p0,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0239,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0239.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0240,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0240.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_spreadthesign_1_web_25fps_p0
syn_nausea_handshape_0241,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0241.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0242,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0242.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p0,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0243,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0243.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-tasks-web,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_web_10fps_p50,ext_nausea_tidsozluk_1_legacy
syn_nausea_handshape_0244,nausea,32,,SYNTHETIC,handshape,syn_ext_ezgi-tutkun,derived_from_sources,train,,processed/synthetic_health/landmark46-v1/syn_nausea_handshape_0244.npz,approved,trainable,true,standard,synthetic,synthetic,nausea,mediapipe-holistic-legacy,synthetic-handshape,handshape,ext_ezgi-tutkun,ext_stomachache_ezgi_tutkun_1_legacy,ext_nausea_tidsozluk_1_web_10fps_p0
